opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,series,sales_price,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,ciclo_dias,converteu,categoria_ticket,ano,mes,trimestre,mes_ano
CNL7PCYU,Donn Cantrell,MG Advanced,Xx-zobam,Lost,2017-12-20,2017-12-28,0.0,MG,3393.0,Rocco Neubert,East,entertainment,1989.0,3838.39,8274.0,United States,,8.0,0,Sem Valor,2017.0,12.0,4.0,2017-12
HB740BLB,Hayden Neloms,MG Special,Silis,Engaging,2017-12-20,,,MG,55.0,Celia Rouche,West,medical,1994.0,2818.38,6290.0,United States,,,0,Sem Valor,2017.0,12.0,4.0,2017-12
9M88QXFW,Rosie Papadopoulos,GTXPro,Vehement Capital Partners,Won,2017-12-20,2017-12-29,5574.0,,,Cara Losch,East,finance,1993.0,646.1,883.0,United States,Golddex,9.0,1,Alto,2017.0,12.0,4.0,2017-12
HCQK8NQ8,Wilburn Farren,GTX Plus Basic,Não Identificado,Engaging,2017-12-20,,,GTX,1096.0,Cara Losch,East,,,,,,,,0,Sem Valor,2017.0,12.0,4.0,2017-12
RDHTQLNI,Cassey Cress,GTX Plus Pro,Não Identificado,Engaging,2017-12-21,,,GTX,5482.0,Rocco Neubert,East,,,,,,,,0,Sem Valor,2017.0,12.0,4.0,2017-12
B50N6RL3,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,2017-12-21,2017-12-30,3494.0,MG,3393.0,Melvin Marxen,Central,retail,2007.0,894.33,1635.0,Italy,,9.0,1,Alto,2017.0,12.0,4.0,2017-12
HLXSEMXV,Kami Bicknell,MG Special,Doncon,Won,2017-12-21,2017-12-28,50.0,MG,55.0,Summer Sewald,West,technolgy,2010.0,587.72,1501.0,United States,,7.0,1,Baixo,2017.0,12.0,4.0,2017-12
MPMG4JTY,Vicki Laflamme,MG Special,Hottechi,Won,2017-12-21,2017-12-28,61.0,MG,55.0,Celia Rouche,West,technolgy,1997.0,8170.38,16499.0,Korea,,7.0,1,Baixo,2017.0,12.0,4.0,2017-12
DB801ISB,Elease Gluck,MG Special,Não Identificado,Engaging,2017-12-22,,,MG,55.0,Celia Rouche,West,,,,,,,,0,Sem Valor,2017.0,12.0,4.0,2017-12
8QJHJXY0,Kary Hendrixson,MG Special,Sunnamplex,Lost,2017-12-22,2017-12-31,0.0,MG,55.0,Summer Sewald,West,marketing,2008.0,894.37,1593.0,Poland,,9.0,0,Sem Valor,2017.0,12.0,4.0,2017-12
MSN4ZNU6,Violet Mclelland,MG Advanced,Betasoloin,Won,2017-12-22,2017-12-28,3673.0,MG,3393.0,Cara Losch,East,medical,1999.0,251.41,495.0,United States,,6.0,1,Alto,2017.0,12.0,4.0,2017-12
3MXS2HRE,Cassey Cress,GTX Basic,Ganjaflex,Won,2017-12-23,2017-12-31,576.0,GTX,550.0,Rocco Neubert,East,retail,1995.0,5158.71,17479.0,Japan,,8.0,1,Baixo,2017.0,12.0,4.0,2017-12
1YBATFAY,James Ascencio,GTX Basic,Singletechno,Won,2017-12-24,2017-12-26,538.0,GTX,550.0,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,2.0,1,Baixo,2017.0,12.0,4.0,2017-12
2EBLR9N8,Lajuana Vencill,GTX Basic,Conecom,Won,2017-12-24,2017-12-26,622.0,GTX,550.0,Dustin Brinkmann,Central,technolgy,2005.0,1520.66,1806.0,United States,,2.0,1,Baixo,2017.0,12.0,4.0,2017-12
VDGA4KXA,Violet Mclelland,GTX Plus Basic,Bluth Company,Won,2017-12-24,2017-12-30,1093.0,GTX,1096.0,Cara Losch,East,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,6.0,1,Médio,2017.0,12.0,4.0,2017-12
6WCNNK5J,Maureen Marcano,GTXPro,Hottechi,Won,2017-12-26,2017-12-29,4433.0,,,Summer Sewald,West,technolgy,1997.0,8170.38,16499.0,Korea,,3.0,1,Alto,2017.0,12.0,4.0,2017-12
YJTQSZ9D,Gladys Colclough,GTX Plus Basic,Inity,Won,2017-12-27,2017-12-30,1052.0,GTX,1096.0,Melvin Marxen,Central,marketing,1986.0,2403.58,8801.0,United States,,3.0,1,Médio,2017.0,12.0,4.0,2017-12
RB8GDYFY,Gladys Colclough,MG Special,Betatech,Won,2017-12-27,2017-12-29,67.0,MG,55.0,Melvin Marxen,Central,medical,1986.0,647.18,1185.0,Kenya,,2.0,1,Baixo,2017.0,12.0,4.0,2017-12
6CWZFOHJ,Anna Snelling,GTX Basic,Green-Plus,Prospecting,,,,GTX,550.0,Dustin Brinkmann,Central,services,2003.0,692.19,1922.0,United States,,,0,Sem Valor,,,,NaT
3LCLVRVV,Anna Snelling,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
YIU1B39V,Anna Snelling,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
8E0VRCLW,Anna Snelling,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
G99CS23F,Anna Snelling,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
XRJ54GNR,Anna Snelling,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
GR9S7VHI,Anna Snelling,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
Q9UWOC28,Anna Snelling,GTX Plus Basic,Plusstrip,Prospecting,,,,GTX,1096.0,Dustin Brinkmann,Central,entertainment,2002.0,349.81,315.0,United States,,,0,Sem Valor,,,,NaT
YL29KX3L,Anna Snelling,GTX Plus Basic,Zumgoity,Prospecting,,,,GTX,1096.0,Dustin Brinkmann,Central,medical,1984.0,441.08,1210.0,United States,,,0,Sem Valor,,,,NaT
OJDZN6UK,Anna Snelling,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
OM60BJ4S,Anna Snelling,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
9PDR4X2R,Anna Snelling,GTX Plus Pro,Hatfan,Prospecting,,,,GTX,5482.0,Dustin Brinkmann,Central,services,1982.0,792.46,1299.0,United States,,,0,Sem Valor,,,,NaT
9P9ISECL,Anna Snelling,GTX Plus Pro,Sumace,Prospecting,,,,GTX,5482.0,Dustin Brinkmann,Central,retail,2000.0,167.89,493.0,Romania,,,0,Sem Valor,,,,NaT
0D8Y5JA0,Anna Snelling,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
GNN53C6D,Anna Snelling,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
6KHIXTAD,Anna Snelling,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
5C59O9GU,Anna Snelling,MG Special,Conecom,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,technolgy,2005.0,1520.66,1806.0,United States,,,0,Sem Valor,,,,NaT
ZQRBJVZF,Anna Snelling,MG Special,Dontechi,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,software,1982.0,4618.0,10083.0,United States,,,0,Sem Valor,,,,NaT
I93XL6Q9,Anna Snelling,MG Special,Finhigh,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,finance,2006.0,1102.43,1759.0,United States,,,0,Sem Valor,,,,NaT
UMD1BA4S,Anna Snelling,MG Special,Ganjaflex,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,retail,1995.0,5158.71,17479.0,Japan,,,0,Sem Valor,,,,NaT
E6DGJSDW,Anna Snelling,MG Special,Green-Plus,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,services,2003.0,692.19,1922.0,United States,,,0,Sem Valor,,,,NaT
JHNDPI2N,Anna Snelling,MG Special,J-Texon,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,retail,1989.0,1388.67,3583.0,United States,,,0,Sem Valor,,,,NaT
GI94RTL5,Anna Snelling,MG Special,Labdrill,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,medical,1985.0,2741.37,9226.0,United States,,,0,Sem Valor,,,,NaT
10ALJD82,Anna Snelling,MG Special,Nam-zim,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,services,1987.0,405.59,1179.0,Brazil,Warephase,,0,Sem Valor,,,,NaT
Z89NKUC7,Anna Snelling,MG Special,Plussunin,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,retail,2003.0,1419.98,4018.0,United States,,,0,Sem Valor,,,,NaT
47P0HBNM,Anna Snelling,MG Special,Plussunin,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,retail,2003.0,1419.98,4018.0,United States,,,0,Sem Valor,,,,NaT
4H8GZ075,Anna Snelling,MG Special,Scotfind,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,software,1996.0,6354.87,16780.0,United States,Bubba Gump,,0,Sem Valor,,,,NaT
UDAUS3DF,Anna Snelling,MG Special,Sonron,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,telecommunications,1999.0,1699.85,5108.0,United States,,,0,Sem Valor,,,,NaT
F4W7Z1UU,Anna Snelling,MG Special,Vehement Capital Partners,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,finance,1993.0,646.1,883.0,United States,Golddex,,0,Sem Valor,,,,NaT
DW5BQ220,Anna Snelling,MG Special,Zoomit,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,entertainment,1992.0,324.19,978.0,United States,,,0,Sem Valor,,,,NaT
4ENCEYPG,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
EU4DPJGN,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
426EL41A,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
OXKLRULK,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
D3ZJX20X,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
V9JDJ861,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
DYXD1AXO,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
JSTHYUCD,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
JC7DDV56,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
ASDR6QEZ,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
5ELMZN3E,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
7Q90C2VN,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
ZIMT5RQ2,Anna Snelling,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
WTD6O2OR,Anna Snelling,MG Advanced,Betasoloin,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,medical,1999.0,251.41,495.0,United States,,,0,Sem Valor,,,,NaT
OEG8QG42,Anna Snelling,MG Advanced,Bioplex,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,medical,1991.0,326.82,1016.0,United States,,,0,Sem Valor,,,,NaT
BG0BLC6S,Anna Snelling,MG Advanced,Fasehatice,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,retail,1990.0,4968.91,7523.0,United States,,,0,Sem Valor,,,,NaT
5Q2BX622,Anna Snelling,MG Advanced,Inity,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,marketing,1986.0,2403.58,8801.0,United States,,,0,Sem Valor,,,,NaT
RSY2XLKK,Anna Snelling,MG Advanced,Streethex,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,retail,1988.0,1376.8,1165.0,Belgium,,,0,Sem Valor,,,,NaT
FEEOZHT8,Anna Snelling,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
D382N39B,Anna Snelling,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
YYUJ1DCF,Anna Snelling,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
OH0HJ6KK,Anna Snelling,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
5TGQL49J,Anna Snelling,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
Y7WAFW9D,Anna Snelling,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
I8NC3RFB,Anna Snelling,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
38K5251H,Cecily Lampkin,GTX Basic,Fasehatice,Prospecting,,,,GTX,550.0,Dustin Brinkmann,Central,retail,1990.0,4968.91,7523.0,United States,,,0,Sem Valor,,,,NaT
QR63ME8L,Cecily Lampkin,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
I79B9KJ2,Cecily Lampkin,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
LABZ0UGB,Cecily Lampkin,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
3R4W7ZVY,Cecily Lampkin,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
2SZX9B7J,Cecily Lampkin,GTX Plus Pro,Sunnamplex,Prospecting,,,,GTX,5482.0,Dustin Brinkmann,Central,marketing,2008.0,894.37,1593.0,Poland,,,0,Sem Valor,,,,NaT
0ZG6U7MQ,Cecily Lampkin,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
KQPNPH8A,Cecily Lampkin,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
SGI0VM1F,Cecily Lampkin,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
DS5HZHDA,Cecily Lampkin,MG Special,Betatech,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,medical,1986.0,647.18,1185.0,Kenya,,,0,Sem Valor,,,,NaT
TLZGG7G5,Cecily Lampkin,MG Special,Conecom,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,technolgy,2005.0,1520.66,1806.0,United States,,,0,Sem Valor,,,,NaT
8NI8O26G,Cecily Lampkin,MG Special,Goodsilron,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,marketing,2000.0,2952.73,5107.0,United States,,,0,Sem Valor,,,,NaT
9BM1CGBV,Cecily Lampkin,MG Special,Sumace,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,retail,2000.0,167.89,493.0,Romania,,,0,Sem Valor,,,,NaT
GSBUIL1E,Cecily Lampkin,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
9F9NDO41,Cecily Lampkin,MG Special,Não Identificado,Prospecting,,,,MG,55.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
IAV71BEX,Cecily Lampkin,MG Advanced,Singletechno,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,retail,1996.0,2214.94,5374.0,United States,,,0,Sem Valor,,,,NaT
SJE81OUR,Cecily Lampkin,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
R0MBBXL8,Cecily Lampkin,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
NR2EDMKC,Cecily Lampkin,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
SU8FTFLS,Cecily Lampkin,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
61GDYW9T,Cecily Lampkin,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
TFCQZ28G,Cecily Lampkin,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
IXW68X6Z,Cecily Lampkin,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
F77XD7IZ,Cecily Lampkin,MG Advanced,Não Identificado,Prospecting,,,,MG,3393.0,Dustin Brinkmann,Central,,,,,,,,0,Sem Valor,,,,NaT
LEJWV2Y5,Darcel Schlecht,GTX Basic,Donquadtech,Prospecting,,,,GTX,550.0,Melvin Marxen,Central,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,,0,Sem Valor,,,,NaT
CAONNFXN,Darcel Schlecht,GTX Basic,Kinnamplus,Prospecting,,,,GTX,550.0,Melvin Marxen,Central,retail,2004.0,702.72,1831.0,United States,,,0,Sem Valor,,,,NaT
R8V3ALA8,Darcel Schlecht,GTX Basic,Konmatfix,Prospecting,,,,GTX,550.0,Melvin Marxen,Central,marketing,1985.0,375.43,1190.0,United States,,,0,Sem Valor,,,,NaT
CPEYUW7V,Darcel Schlecht,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
5ZATE1WV,Darcel Schlecht,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
R1HFBU5H,Darcel Schlecht,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
03P9VXWG,Darcel Schlecht,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
RMJG8OS2,Darcel Schlecht,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
9L0WKMJ2,Darcel Schlecht,GTX Basic,Não Identificado,Prospecting,,,,GTX,550.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
VAM56BG4,Darcel Schlecht,GTX Plus Basic,Acme Corporation,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,technolgy,1996.0,1100.04,2822.0,United States,,,0,Sem Valor,,,,NaT
ZTCQWF53,Darcel Schlecht,GTX Plus Basic,Faxquote,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,,0,Sem Valor,,,,NaT
LKDSEQ2Q,Darcel Schlecht,GTX Plus Basic,Yearin,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,retail,2005.0,2261.05,3851.0,United States,,,0,Sem Valor,,,,NaT
I2LEEFAM,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
1LWG4COF,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
FEL7FQQG,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
0TQP0E65,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
P95E1DOX,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
JCRT0QHO,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
MTGV7WOM,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
IEMOIN3K,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
XTXMQMRC,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
OQX98BBL,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
RH0FJYPZ,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
HD6YD6P9,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
64OXRCSR,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
EG3X1ACF,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
TJ64MOUR,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
FY0SHNZY,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
V2V69I86,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
OAECXU4A,Darcel Schlecht,GTX Plus Basic,Não Identificado,Prospecting,,,,GTX,1096.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
XETF5BVH,Darcel Schlecht,GTX Plus Pro,Finjob,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,employment,1988.0,2059.9,3644.0,United States,,,0,Sem Valor,,,,NaT
FU2PQZR4,Darcel Schlecht,GTX Plus Pro,Green-Plus,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,services,2003.0,692.19,1922.0,United States,,,0,Sem Valor,,,,NaT
CVMNBKGH,Darcel Schlecht,GTX Plus Pro,Hatfan,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,services,1982.0,792.46,1299.0,United States,,,0,Sem Valor,,,,NaT
LZW4N9KF,Darcel Schlecht,GTX Plus Pro,Zathunicon,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,retail,2010.0,71.12,144.0,United States,,,0,Sem Valor,,,,NaT
A4TA5P1B,Darcel Schlecht,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
KIKV29M0,Darcel Schlecht,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
PCXGIH9X,Darcel Schlecht,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
ODSFN0YA,Darcel Schlecht,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
6RQUXORL,Darcel Schlecht,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
74LCNGIK,Darcel Schlecht,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
28EJ0L9T,Darcel Schlecht,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
UH9TR8Y1,Darcel Schlecht,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
JVXGG70X,Darcel Schlecht,GTX Plus Pro,Não Identificado,Prospecting,,,,GTX,5482.0,Melvin Marxen,Central,,,,,,,,0,Sem Valor,,,,NaT
SYP74C5W,Darcel Schlecht,GTXPro,Bioholding,Prospecting,,,,,,Melvin Marxen,Central,medical,2012.0,587.34,1356.0,Philipines,,,0,Sem Valor,,,,NaT
R0Q5BZ9Y,Darcel Schlecht,GTXPro,Blackzim,Prospecting,,,,,,Melvin Marxen,Central,retail,2009.0,497.11,1588.0,United States,,,0,Sem Valor,,,,NaT
OT0GOR3I,Darcel Schlecht,GTXPro,Bluth Company,Prospecting,,,,,,Melvin Marxen,Central,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,,0,Sem Valor,,,,NaT
6RN7I8ZF,Darcel Schlecht,GTXPro,Condax,Prospecting,,,,,,Melvin Marxen,Central,medical,2017.0,4.54,9.0,United States,,,0,Sem Valor,,,,NaT
YBWUG6QP,Darcel Schlecht,GTXPro,Condax,Prospecting,,,,,,Melvin Marxen,Central,medical,2017.0,4.54,9.0,United States,,,0,Sem Valor,,,,NaT
8XE8GGIW,Darcel Schlecht,GTXPro,Donquadtech,Prospecting,,,,,,Melvin Marxen,Central,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,,0,Sem Valor,,,,NaT
